Code client;Nom client;adresse livraison;Latitude;Longitude
4034;ASL CANOE KAYAK ST LAURENT BLANGY;11 RUE MARCEL LEBLANC, 62223 ST LAURENT BLANGY;50,2955751;2,7912337
4648;CAP DES TERRITOIRES HAUTS DE FRANCE;AVENUE DE LA REPUBLIQUE, 59282 DOUCHY LES MINES;50,2955038;3,3765425
1762;OGEC VINCENT DE PAUL;RUE MAITRE ADAM, 62000 ARRAS;50,2950045;2,7662085
1760;OGEC VINCENT DE PAUL;1 RUE DES BOUCHERS DE CITE, 62000 ARRAS;50,29386;2,768566
4242;COMITE DES FETES NOYELLE-VION;14 RUE D'AVESNES, 62810 NOYELLE VION;50,2927536;2,546018
3645;CENTRES SOCIAUX ARRAS;39 AVENUE DE L'HIPPODROME, 62000 ARRAS;50,2926837;2,7465851
1794;EPDSAE - MEF DU VALENCIENNOIS;15 RUE DE LA LIBERATION, 59269 ARTRES;50,2926823;3,534346
200987;LYCEE PROF. JACQUES LE CARON;61 AVENUE DE L'HIPPODROME, 62000 ARRAS;50,2925992;2,7440986
4366;SAS BOUCHERIE MACKE;RUE EUGENE FRANCOIS VIDOCQ, 62000 ARRAS;50,291564;2,7772647
2431;ATOUTIME - PRISE DIRECT ARRAS 2701;PLACE DE LA VACQUERIE, 62000 ARRAS;50,2914846;2,7761888
4030;LA CREMAILLERE;1 PLACE GENERAL DE GAULLE, 62270 BOUBERS SUR CANCHE;50,2910278;2,2375518
4255;LE 37;37 PLACE DES HEROS, 62000 ARRAS;50,2909253;2,7786507
4105;LE BAOBAB K.FE;14 RUE PAUL DOUMER, 62000 ARRAS;50,2908783;2,7749386
2028;VILLE D'ARRAS;4 PLACE DES HEROS, 62000 ARRAS;50,2908259;2,7770626
1316;EPDEF;RUE DU 19 MARS 1962, 62000 DAINVILLE;50,2903095;2,7391674
4545;LE JEAN BART;16 RUE DE LA HOUSSE, 62000 ARRAS;50,2900619;2,778994
2325;CONSEIL DEPARTEMENTAL DU PAS DE CALAIS;126 RUE D'AMIENS, 62000 ARRAS;50,2897596;2,7609843
4159;CAFE L'ESCAPADE;15 RUE DES BALANCES, 62000 ARRAS;50,2896425;2,7779786
4062;L'ARTISAN GOURMAND - CODE COMPTABLE;22 RUE DES PORTES COCHERES, 62000 ARRAS;50,2888823;2,7779797
200990;LYCEE GAMBETTA - DP CARNOT;1 RUE DES 4 CROSSES, 62000 ARRAS;50,2884355;2,7732779
200994;LYCEE GAMBETTA;25 BD CARNOT, 62000 ARRAS;50,2877995;2,7754905
3480;EPDAHAA;1 RUE DE L'ABBE HALLUIN, 62000 ARRAS;50,2875964;2,7707393
3391;MR TREDEZ LEO LE PASSE TEMPS LJ 16/07/25;1 PLACE DU MARECHAL FOCH, 62000 ARRAS;50,2873542;2,7808471
200989;LYCEE PROFESSIONNEL FERRY SAVARY;14 AVENUE JEAN ZAY, 62000 ARRAS;50,2871736;2,7550603
3324;GAMM VERT RUE;ZI DE VERCOURT, 80120 RUE;50,2869133;1,6974317
1758;VILLE D'ARRAS;1-3 RUE DE BERLIN, 62000 ARRAS;50,2868493;2,7988791
200993;LYCEE ROBESPIERRE;AVENUE DES FUSILLES, 62000 ARRAS;50,2861624;2,7636686
4485;CAP DES TERRITOIRES HAUTS DE FRANCE;18 BOULEVARD DE L'EPINETTE, 59600 MAUBEUGE;50,2856641;3,9666155
4031;LALINOISE;4 RUE DE LA MAIRIE, 62270 LIGNY SUR CANCHE;50,2849702;2,2555267
54610;RESTARTOIS FLUNCH ARRAS;25 AVENUE JEAN MERMOZ, 62000 DAINVILLE;50,284847;2,740077
200983;LYCEE PROFESSIONNEL SAVARY FERRY;20 AVENUE JEAN ZAY, 62000 ARRAS;50,2840716;2,7449335
3296;UNIVERSITE DE LILLE;37 RUE DU TEMPLE, 62000 ARRAS;50,2835033;2,7895735
1402;NEELTIS;45 RUE DE L EGALITE, 59600 MAUBEUGE;50,2834937;3,9419882
1692;EPDEF ARRAS;1 RUE D ACHICOURT, 62000 ARRAS;50,2824014;2,7695421
200988;LYCEE GUY MOLLET;57 RUE BOCQUET FLOCHEL, 62000 ARRAS;50,2823747;2,7888886
2347;CENTRES SOCIAUX ARRAS;29 BIS RUE DU DOCTEUR BAUDE, 62000 ARRAS;50,2817062;2,7844815
4229;CAP DES TERRITOIRES HAUTS DE FRANCE;13 RUE DU PROGRES, 59600 MAUBEUGE;50,2813395;3,9613022
2521;ATOUTIME - GAMM VERT DAINVILLE 069;RUE JACQUELINE AURIOL, 62000 DAINVILLE;50,2812864;2,7359634
2176;MAIRIE DE DAINVILLE;PLACE DE LA MAIRIE, 62000 DAINVILLE;50,2808991;2,7224317
200777;MAIS. RETRAITE DRONSART;RUE CESAR DRONSART, 59111 BOUCHAIN;50,2804392;3,3191764
4623;ASSOCIATION DES PECHEURS;678 RUE HUBERT GALLEZ, 59111 BOUCHAIN;50,2799239;3,3176135
2736;ATOUTIME - GAMM VERT FREVENT 161;22 RUE ST HILAIRE, 62270 FREVENT;50,2793723;2,2948067
3515;ASSO SPORTIVE FREVENTINE;RUE DE L'ABATTOIR, 62270 FREVENT;50,2787809;2,2778699
4322;LE KOP DU TERNOIS;4 PLACE JEAN JAURES, 62270 FREVENT;50,2783658;2,2929633
1706;C. H. DE SAMBRE AVESNOIS;27 RUE HENRI SCULFORT, 59600 MAUBEUGE;50,2783532;3,9625088
4081;LE REINITAS - FREVENT;95 RUE D'HESDIN, 62270 FREVENT;50,2776819;2,2843324
59662;CAMPING LE VAL DU TERNOIS;75 RUE DU GENERAL DE GAULLE, 62270 FREVENT;50,2771144;2,2944562
4383;GPE DE FREVENT;75 RUE DU GENERAL DE GAULLE, 62270 FREVENT;50,2771144;2,2944562
3327;SAS LE GRILL FREVENTIN;33 BIS RUE DE DOULLENS, 62270 FREVENT;50,2766358;2,2915697
7623;EPDEF MAISON D'ENFANCE ACHICOURT;42 RUE ERNEST RENAN, 62217 ACHICOURT;50,2760305;2,7772428
631;COLLEGE FRANCOIS MITTERRAND ARRAS;RUE DE L ABBE LEMIRE, 62027 ARRAS;50,275344;2,7889397
2181;8 POOL COMPETITION 62 - CYRIL MARECAUX;36 RUE ERNEST RENAN, 62217 ACHICOURT;50,2751714;2,7773288
2340;VILLE D'ARRAS - ALSH;10 RUE DU BERRY, 62000 ARRAS;50,2740346;2,7880442
1708;C. H. DE SAMBRE AVESNOIS;BOULEVARD PASTEUR, 59600 MAUBEUGE;50,2734839;3,9480761
3801;OCINE MAUBEUGE;AVENUE DE LA GARE, 59600 MAUBEUGE;50,273036;3,9715518
201160;COLLEGE DU VAL DE GY;284 RUE ALBERT DERBECOURT, 62810 AVESNES LE COMTE;50,2727112;2,5213653
4045;VITALREST EHPAD LA ROSE DES VENTS;76 RUE PIERRE BOCHU, 59247 FECHAIN;50,272154;3,2076588
1138;GROUPE AHNAC;RUE DE VERDUN, 62217 ACHICOURT;50,271273;2,7621845
4280;SARL LEFEBVRE COIFFURE;29 RUE DE LA CHAUSSEE, 59151 ARLEUX;50,2708427;3,0998486
2427;ATOUTIME - PRISE DIRECT BEAURAINS 2703;RUE ARTHUR RIMBAUD, 62217 BEAURAINS;50,2692724;2,8003168
4367;SAS BOUCHERIE MACKE;RUE ARTHUR RIMBAUD, 62217 BEAURAINS;50,2692724;2,8003168
630;COLLEGE ADAM DE LA HALLE;RUE DE ROUBAIX, 62217 ACHICOURT;50,2685413;2,7688187
3277;LA CHUTE D'EAU;38 RUE DE L EGLISE, 62270 REBREUVE SUR CANCHE;50,2680353;2,3413427
2998;ECOLAND;25 CHEMIN DU MARAIS, 62860 PALLUEL;50,2677951;3,0959702
3726;PROMOCASH BEAURAINS;CENTRE COMMERCIAL, 62217 BEAURAINS;50,2637651;2,7982896
2309;DEPARTEMENT DU NORD;7 ROUTE DE SEPMERIES, 59530 LE QUESNOY;50,2555797;3,6335451
4054;COMITE D'ANIMATIONS GRAND-RULLECOURT;4 RUE DE L'EGLISE, 62810 GRAND RULLECOURT;50,2552606;2,4739864
200072;HOPITAL D'HAUTMONT;136 RUE GAMBETTA, 59330 HAUTMONT;50,255045;3,9128688
4717;UNEAL ARTOIS;1 RUE DU VENT DE BISE, 62810 GRAND RULLECOURT;50,2547141;2,4828211
4689;MENEBOO BOIS SAS - GEDIBOIS;ZI - ROCADE CD60, 62217 BEAURAINS;50,2537717;2,7808674
4579;CAP DES TERRITOIRES HAUTS DE FRANCE;ROUTE DE RUESNES, 59530 LE QUESNOY;50,2526572;3,6097748
4072;ORGE&HOUBLON ECOURT ST QUENTIN;31 RUE HENRI BARBUSSE, 62860 ECOURT ST QUENTIN;50,2512156;3,0736417
821;CENTRE HOSPITALIER DU QUESNOY;90 RUE DU 8 MAI 1945, 59530 LE QUESNOY;50,2499886;3,625944
1977;MAGASIN LES CHENES - CH DU QUESNOY;90 RUE DU 8 MAI 1945, 59530 LE QUESNOY;50,2499886;3,625944
882;CENTRE HOSPITALIER DU QUESNOY;RUE JUHEL, 59530 LE QUESNOY;50,2490176;3,6385166
4662;CAP DES TERRITOIRES HAUTS DE FRANCE;PLACE DE L'ABATTOIR, 59330 HAUTMONT;50,2449229;3,9215532
4275;COMITE DES FETES MONCHET;4 RUE DE BEAUMETZ, 62123 MONCHIET;50,241531;2,6277898
3573;LE MARMARIS - IDIL SASU;2 RUE VERMAELEN, 62390 AUXI LE CHATEAU;50,2317078;2,1156195
902895;DC & MS;5 PLACE DE BELLACOURT, 62173 RIVIERE;50,229733;2,6788004
2476;ATOUTIME - GAMM VERT AUXI 070;PLACE DE LA GARE, 62390 AUXI LE CHATEAU;50,226598;2,1190488
4230;MY KEBAB HOUSE;30 RUE DU MARECHAL LECLERC, 80150 CRECY EN PONTHIEU;50,2224369;1,9027738
2754;ATOUTIME GAMM VERT BARALLE/MARQUION 015;RUE ST GEORGES, 62860 BARALLE;50,2184369;3,0655643
1604;LE MASCARET;5 RUE CARNOT, 80550 LE CROTOY;50,2171349;1,6219066
4227;ECOLE DE BOUQUEMAISON;1 RUE DE LA GARE, 80600 BOUQUEMAISON;50,2151446;2,3444453
3939;LE 10 BAR A VINS & SPIRITUEUX;32 RUE PORTE DU PONT, 80550 LE CROTOY;50,2150238;1,6271217
1593;TRIPLET GERALD;34 RUE DE LA PORTE DU PONT, 80550 LE CROTOY;50,2150238;1,6271217
2535;CHEZ SUZETTE CREPERIE - ROMAIN LECOQ;35 RUE DE LA PORTE DU PONT, 80550 LE CROTOY;50,2150238;1,6271217
850680;SALON DE THE MME CLERMONT;38 RUE DE LA PORTE DU PONT, 80550 LE CROTOY;50,2150238;1,6271217
3899;LA FROMAGERIE DU CROTOY;6 RUE DE LA PORTE DU PONT, 80550 LE CROTOY;50,2150238;1,6271217
80111;BRASSERIE LUPULUS;COURTIL, 50, 6671 BOVIGNY;50,2144663;5,9136163
4264;ASSO DE LA GARE L'ARBRET;51 ROUTE NATIONALE, 62158 L ARBRET;50,2136488;2,5607932
4185;CAFE DE LA GARE L'ARBRET;51 ROUTE NATIONALE, 62158 L ARBRET;50,2136488;2,5607932
2727;VOIES NAVIGABLES DE FRANCE;12 ROUTE NATIONALE, 62860 MARQUION;50,213309;3,077536
4020;ATREBATE FC;RUE FAUNE N25, 62158 SAULTY;50,2060513;2,5326848
4592;CAP DES TERRITOIRES HAUTS DE FRANCE;78 RUE DE LA FONTAINE, 59620 AULNOYE AYMERIES;50,2044967;3,824613
3876;CONSEIL DEPARTEMENTAL DU PAS DE CALAIS;9 RUE DE LA GARE, 62128 CROISILLES;50,1967975;2,8843205
2726;ATOUTIME - GAMM VERT CROISILLES 009;RUE DE LA GARE, 62128 CROISILLES;50,1967975;2,8843205
837;RESIDENCE FLORENCE NIGHTINGALE;57 RUE DU GENERAL DE GAULLE, 59730 SOLESMES;50,1952182;3,5005479
3920;SAS DOMINION GLOBAL FRANCE;64 RUE DE LEVAL, 59620 AULNOYE AYMERIES;50,1940052;3,8229425
4294;ROCK MARIN'S;19 PLACE ST MARTIN, 80230 ST VALERY SUR SOMME;50,188544;1,6297243
4043;VITALREST EHPAD LES EDELWEISS;185 RUE DE LILLE, 59554 NEUVILLE ST REMY;50,1870409;3,2243805
1653;BAVIK DISTRIBUTION;260 AVENUE COMMUNAUTAIRE, 62760 WARLINCOURT LES PAS;50,1846047;2,4956333
1458;AUCHAN HYPERMARCHE SAS;2 RUE JEAN JAURES, 59161 ESCAUDOEUVRES;50,1844133;3,2561526
2764;VOIES NAVIGABLES DE FRANCE;13 RUE DES ECLUSES DE SELLES, 59400 CAMBRAI;50,1834829;3,2273189
4092;PAYEN TRAITEUR;12 RUE CARON, 62111 MONCHY AU BOIS;50,1790264;2,6551884
200681;CENTRE HOSPIT DE CAMBRAI;RUE JOSEPH CARLIER, 59400 CAMBRAI;50,1759251;3,2241249
2284;DEPARTEMENT DU NORD;42/44 RUE DES ROTISSEURS, 59400 CAMBRAI;50,1741102;3,235404
4536;CAP DES TERRITOIRES HAUTS DE FRANCE;RUE DU CHAMP DE TIR, 59400 CAMBRAI;50,1731237;3,2117286
2306;DEPARTEMENT DU NORD;RUE DU CHAMP DE TIR, 59400 CAMBRAI;50,1731237;3,2117286
4670;LE RELAIS CAMPAGNARD;23 ROUTE NATIONALE, 62760 POMMERA;50,1715173;2,438447
1620;CAMPING DE LA VIEILLE EGLISE;1 ROUTE DES CANADIENS, 80410 CAYEUX SUR MER;50,1690607;1,4946562
98760;LA HALLE AUX BOISSONS;53 RUE DE BELFORT, 59400 CAMBRAI;50,168059;3,2313171
3977;GCS - GHICL CLINIQUE STE MARIE;3 RUE DE CAUDRY, 59400 CAMBRAI;50,1677371;3,2396329
1356;CENTRE HOSPIT DE CAMBRAI;516 AVENUE DE PARIS, 59400 CAMBRAI;50,1651157;3,2279289
3405;ROAD FOOD;60B ROUTE NATIONALE, 62121 ERVILLERS;50,1632965;2,8231924
4218;SICAP SA GV DOULLENS;CHEMIN DE MILLY, 80600 DOULLENS;50,1607613;2,3476692
2969;CHEZ MANU BAR;53 RUE ANDRE TEMPEZ, 80600 DOULLENS;50,1580868;2,3392763
2971;LE DOULENNAIS SAS BAR-HOTEL;74 RUE DU BOURG, 80600 DOULLENS;50,1551343;2,3408174
4492;CARREFOUR CAMBRAI;2 AVENUE GEORGES NUTTIN, 59400 CAMBRAI;50,147845;3,2223144
763;CORA CAMBRAI - CAM;2 AVENUE GEORGES NUTTIN, 59400 CAMBRAI;50,147845;3,2223144
3954;CAVES PASTEUR INVEST EURL;6 RUE LOUIS PASTEUR, 59400 CAMBRAI;50,1384427;3,3295433
4562;CAMPING AU BORD DE L'AUTHIE;11 BIS ROUTE D'ALBERT, 80600 AUTHIEULE;50,1379742;2,3697046
4591;CAFE DE L'ABBAYE;12 PLACE DE L'EGLISE, 80135 ST RIQUIER;50,1338898;1,9474266
835;EHPAD RESIDENCE DU PAYS DE MORMAL;11 AVENUE DU MARECHAL FOCH, 59550 LANDRECIES;50,1254443;3,6887211
4653;CAP DES TERRITOIRES HAUTS DE FRANCE;RUE DU BOIS DUPONT, 59540 CAUDRY;50,1252746;3,4247147
4638;LE XV D'ABBEVILLE;181 COTE DE LA JUSTICE, 80100 ABBEVILLE;50,1226258;1,8296884
883;CENTRE HOSPITALIER DU QUESNOY;1 BOULEVARD DU 8 MAI 1945, 59540 CAUDRY;50,1220299;3,4202835
1329;E.LECLERC CAUDRY;BOULEVARD DU 8 MAI 1945, 59540 CAUDRY;50,1220299;3,4202835
201220;EPDSAE - MEF AVESNOIS;11 SQUARE DE LA MADELEINE, 59440 AVESNES SUR HELPE;50,1217697;3,9337095
2227;LA BOUCHERIE - SAS ERLIWAN;3 RUE JEAN MENNESSON, 80100 ABBEVILLE;50,1166882;1,8281248
2505;ATOUTIME - GAMM VERT AVESNELLES 148;47 BIS ROUTE DE SAINS, 59440 AVESNELLES;50,1149854;3,9408322
201221;EPDSAE - MEF DU CAMBRESIS;BOULEVARD DU 19 MARS 1962, 59540 CAUDRY;50,1118035;3,4123068
4283;INTERMARCHE CAUDRY;RUE DE LA GARE, 59540 CAUDRY;50,1112957;3,4098365
4661;BABELUTTE SAS;9 RUE DE LA PLAINE, 80460 AULT;50,1095162;1,4552446
4639;CHEZ NOUS;3 AVENUE ARISTIDE BRIAND, 80100 ABBEVILLE;50,1094987;1,8425691
3484;E.I CAFE DE LA POSTE BEAUVAL;5 RUE CHARLES CAGNY, 80630 BEAUVAL;50,1094825;2,3352078
3535;MARIE LISE BEAUVAL;5 RUE CHARLES CAGNY, 80630 BEAUVAL;50,1094825;2,3352078
3642;LA FLIBUSTIERE;5 BOULEVARD MICHEL COUILLET, 80460 AULT;50,1092866;1,4552012
1586;LA GAULOISE;57 CHAUSSEE DU BOIS, 80100 ABBEVILLE;50,1084853;1,838043
3462;GENDARMERIE ABBEVILLE;13 RUE ALFRED FRANCOIS, 80100 ABBEVILLE;50,108242;1,8355993
4326;THE WALLACE CONNECTION;13 RUE ALFRED FRANCOIS, 80100 ABBEVILLE;50,108242;1,8355993
3606;L'ENTRACTE CODE COMPTABLE;19 BOULEVARD VAUBAN, 80100 ABBEVILLE;50,1073252;1,8398759
3283;GAMM VERT ABBEVILLE;111 ROUTE D'AMIENS, 80100 ABBEVILLE;50,1063381;1,846139
3780;L'HORIZON - SAS JCC;31 RUE DE ST VALERY, 80460 AULT;50,105523;1,4501255
4627;CREPERIE LA BELLE EPOQUE;20 PLACE MAX LEJEUNE, 80100 ABBEVILLE;50,1054601;1,8332781
4544;CLINIQUE DES HETRES;CENTRE HOSPITALIER DE LE CATEAU, 59360 LE CATEAU CAMBRESIS;50,1046883;3,533719
4149;LE BAR DU PALAIS;71 RUE DU MARECHAL FOCH, 80100 ABBEVILLE;50,1042793;1,8365546
98287;STE ABBEVILLOISE DES VINS - LE VIGNOBLE;24 RUE JEAN JAURES, 80100 ABBEVILLE;50,1035491;1,8262128
2706;ATOUTIME - GAMM VERT BAPAUME 150;RUE DU FAUBOURG D'ARRAS, 62450 BAPAUME;50,1028961;2,8566665
4252;APPEL NOTRE DAME ST J-BAPTISTE;1 RUE DE L'EGLISE, 62450 BAPAUME;50,1017945;2,8485885
4345;AGIR CONTRE LA CANCER;43 RUE DE L'ISLE, 80100 ABBEVILLE;50,1011107;1,8310666
4235;LE ST PIERRE AULT;10 GRANDE RUE, 80460 AULT;50,1009923;1,4476069
3953;CAFE DU RIVAGE M BOYARD VALENTIN;145 AVENUE DU RIVAGE, 80100 ABBEVILLE;50,1006708;1,8340219
4146;LA DYNAMIQUE AULTOISE;1 RUE DU 11 NOVEMBRE, 80460 AULT;50,0979618;1,4519435
2668;HARDI-MOUSSE - SAS DELOBELLE-MARINIER;FRIREULLES, 80210 ACHEUX EN VIMEU;50,0923978;1,669898
4040;DOMAINE DE TALLAT;1 ROUTE DE DOMART, 80620 LANCHES ST HILAIRE;50,0886329;2,1420279
2486;ATOUTIME - GAMM VERT LE CATEAU 164;RUE FAIDHERBE, 59360 LE CATEAU CAMBRESIS;50,0873308;3,5369476
2717;ATOUTIME - GAMM VERT CAMBRAI 027;54 RUE JEAN BART, 59400 CAMBRAI;50,0848069;3,4448834
4411;FEST'I BETHENCOURTOIS;15 RUE DU 8 MAI, 80530 BETHENCOURT SUR MER;50,0735929;1,5069361
3389;SICAP SA GV FRESSENNEVILLE;115 RUE HENRI BARBUSSE, 80390 FRESSENNEVILLE;50,0718473;1,5832527
3788;LE FRANCOIS 1ER - SARL DENIS;31 QUAI FRANCOIS 1ER, 76470 LE TREPORT;50,0606144;1,3730347
4267;LE SANDRA 1ER;31 QUAI FRANCOIS 1ER, 76470 LE TREPORT;50,0606144;1,3730347
3807;VINS HISTOIRES DE BIERES;3 QUAI DE LA RETENUE, 76470 LE TREPORT;50,0595629;1,3821719
3428;ATOUTIME - GAMM VERT NATURE - EU;4 RUE LAVOISIER, 76260 EU;50,0588338;1,4150393
25825;RESIDENCE DU CHEMIN VERT;2 CHEMIN VERT, 59132 TRELON;50,0580885;4,0933903
201171;EPDSAE - FOYER DE VIE CLAUDE JOURDAIN;20 RUE ROGER SALENGRO, 59132 TRELON;50,0572165;4,095623
4563;INTERMARCHE EU;LES PRES SALES, 76260 EU;50,0563493;1,4130065
2684;SOCIETE ABBEVILLOISE DES VINS LE VIGNOBL;141 CHAUSSEE DE PICARDIE, 76260 EU;50,0536262;1,422159
4712;RESTAURANT GOUZEAUCOURT;777 AV DU GENERAL DE GAULLE, 59231 GOUZEAUCOURT;50,0509687;3,118738
4192;MR STEPHAN WATBLED;3 LOTISSEMENT LA FERMETTE, 76260 EU;50,0391174;1,4231315
4624;BUSIGNY KEBAB;1 RUE DU CAPITAINE MABILLE, 59137 BUSIGNY;50,0380446;3,4674321
4363;RADIANCE SAS;2 RUE BRULEE, 80260 NAOURS;50,0368581;2,2778935
3665;LE PICARDY TEAM LJ 07/2024;1 RUE DE LA CHAUSSEE, 80560 TOUTENCOURT;50,0356669;2,4603809
2661;CITE SOUTERRAINE DE NAOURS;5 RUE DES CARRIERES, 80260 NAOURS;50,0340902;2,2804404
4114;LE PICARDY BETTENCOURT;28 RUE PRINCIPALE, 80610 BETTENCOURT ST OUEN;50,0222596;2,1062394
823;RESIDENCE LES VERTES ANNEES;11 RUE DU GENERAL LECLERC, 59212 WIGNEHIES;50,0207677;3,9962551
4655;CAP DES TERRITOIRES HAUTS DE FRANCE;1 AVENUE CHARLES DE GAULLE, 59610 FOURMIES;50,0194121;4,0508434
3783;SICAP SA - GV LE NOUVION EN THIERACHE;42 RUE PAULA AUDUBERT, 02170 LE NOUVION EN THIERACHE;50,01775;3,786444
4721;GODART KILIAN LE JUNGLE;83 RUE DE DAOURS, 80650 VIGNACOURT;50,0174257;2,184969
4646;1001 DANSES;315 RUE D'HORNAS, 80650 VIGNACOURT;50,0157318;2,1992577
2586;CENTRE HOSPITALIER DE FOURMIES;RUE VICTOR DELLOUE, 59610 FOURMIES;50,013954;4,035706
2701;ATOUTIME - GAMM VERT ALBERT 144;ROUTE D'AVELUY, 80300 ALBERT;50,0132896;2,6524276
4206;ECOLE PRIMAIRE VIGNACOURT;135 RUE LEON THUILLIER, 80650 VIGNACOURT;50,0117336;2,1996002
4205;AMICALE DES SAPEURS POMPIERS;138 RUE LEON THUILLIER, 80650 VIGNACOURT;50,0117336;2,1996002
2585;CENTRE HOSPITALIER DE FOURMIES;1 RUE DE L'HOPITAL, 59610 FOURMIES;50,0114617;4,0596237
4392;MAISON DESERT;16 RUE CARNOT, 80300 ALBERT;50,0050302;2,6468703
4692;KOCCI KEBAB;29 RUE GAMBETTA, 80300 ALBERT;50,0040358;2,6466224
4723;AMICALE SAPEURS POMPIERS VILLERS;RUE DES LIBERATEURS, 80260 VILLERS BOCAGE;50,0037843;2,3123559
4419;LA CAVE DE VIN'S;40 ROUTE NATIONALE, 80140 MARTAINNEVILLE;49,9984745;1,7163134
4122;MFR/CFA VILLERS BOCAGE;RUE DE LA SABLIERE, 80260 VILLERS BOCAGE;49,9982653;2,3231929
4232;LE GIBUS;5 RUE DE FRETTEMEULE MAIGNEVILLE, 80220 FRETTEMEULE;49,9964632;1,6442471
4718;ASS DES CHASSEURS DE LA VALLEE DE L'YERS;10 RUE POTEAU ISABELLE, 76260 MONCHY SUR EU;49,9962694;1,4530793
4006;LES CHAIS DE BREBIERES;CHEMIN CROISE DE BELLEVUE, 80300 ALBERT;49,9943041;2,6577147
50320;CHARLET J.PIERRE CAFE;58 GRANDE RUE, 62120 MAMETZ;49,9866683;2,7565304
200412;DARQUE CORINNE VIVAL MAMETZ;82 A GRANDE RUE, 62120 MAMETZ;49,9866683;2,7565304
926;ABSOLUMENT BIERES - LECAT CHRISTOPHE;271 AVENUE DE L EUROPE, 76630 BIVILLE SUR MER;49,977662;1,2553394
2710;ATOUTIME - GAMM VERT BOHAIN 035;ZAC DU MOULIN MAYEUX, 02110 BOHAIN EN VERMANDOIS;49,9765086;3,4471986
3449;GAMM VERT AIRAINES;RUE CARNOT, 80270 AIRAINES;49,9678089;1,9420807
99151;LES PANIERS D'ISABELLE;2 RUE DU MARAIS, 80113 RIBEMONT SUR ANCRE;49,9561774;2,5622106
4210;COMITE DES FETES PONT NOYELLES;31 RUE DE L'EGLISE, 80115 PONT NOYELLES;49,941754;2,4410045
4388;LA VIE CLAIRE;1 RUE D'ATHENES, 80200 PERONNE;49,9403947;2,9268037
2759;ATOUTIME - GAMM VERT PERONNE 167;AV DE L'EUROPE, 80200 PERONNE;49,938114;2,9254621
3894;UFOLEP SOMME;RUE JULES VERNE, 80470 ST SAUVEUR;49,9345176;2,2112311
3952;GSF STELLA;60 AVENUE ROGER DUMOULIN, 80000 AMIENS;49,9339001;2,2849287
4299;ONCLE SAM - CODE COMPTABLE;6 RUE ANDRE DUROUCHEZ, 80000 AMIENS;49,9327842;2,2746301
4416;NYSOS SAS;1 RUE DU MOULIN, 80340 ETINEHEM;49,9298749;2,6898313
4413;TEAMS 5 - SAS 2M;25 RUE LE TINTORET, 80000 AMIENS;49,9253487;2,3008025
98900;BLAISE BOISSONS CONSEILS DISTRIBUTION;61 RUE EMILE ZOLA, 02500 HIRSON;49,9249948;4,0826394
4747;BRESLE BOISSONS;59 ROUTE DE NEUFCHATEL, 76340 BLANGY SUR BRESLE;49,9238741;1,6258398
2533;ATOUTIME - GAMM VERT HIRSON 023;AVENUE DE VERDUN, 02500 HIRSON;49,9152554;4,0908889
3667;COURRIER PICARD;14 RUE HELENE BOUCHER, 80000 AMIENS;49,9139855;2,3338473
1500;TENNIS CLUB AMIENS METROPOLE;CHEMIN DE VAUVOIX, 80000 AMIENS;49,911684;2,287962
3699;G3D DEMOLITION;118 RUE SULLY, 80000 AMIENS;49,9101051;2,2651583
3698;G3D DESAMIANTAGE;118 RUE SULLY, 80000 AMIENS;49,9101051;2,2651583
3355;GAMM VERT AMIENS;378 RUE FAUBOURG DE HEM, 80000 AMIENS;49,9055523;2,2725746
4174;APEL SAINTE CLOTILDE;18 RUE EMILE ZOLA, 80000 AMIENS;49,9055395;2,32364
3378;TENNIS CLUB RIVERY;7B RUE LAENNEC, 80136 RIVERY;49,9039865;2,3275538
3917;CCAS VILLE D'AMIENS;93 RUE VALENTIN HAÜY, 80000 AMIENS;49,9035535;2,3125267
3570;LE LONGPRE - MME YANG;189 RUE ST LEU, 80000 AMIENS;49,9014145;2,2998772
3669;LAS PALMARAS;3 ALLEE DU CHATEAU MILAN, 80000 AMIENS;49,9007064;2,282306
3778;NOUVELLE CARTE - ASSOCIATION POLYGONE;210 RUE SAINT LEU, 80000 AMIENS;49,9004374;2,3002031
3589;NEUF DIXIEME;21 RUE EDMOND FONTAINE, 80000 AMIENS;49,8993975;2,3008556
1043;MY GOODNESS SARL//HUISSIER 09/24;15 RUE EDMOND FONTAINE, 80000 AMIENS;49,8992658;2,3009609
4719;SAS CALYPSO LES MURETS.SHOP;62 RUE ST LEU, 80000 AMIENS;49,8987837;2,3007876
4313;LA TAVERNE ELEKTRIK;54 RUE ST LEU, 80000 AMIENS;49,8983528;2,3009051
3650;SOCIETE DES COURSES D'AMIENS;99 AVENUE DE L'HIPPODROME, 80000 AMIENS;49,8982162;2,2668435
3651;STE DES COURSES D'AMIENS;99 AVENUE DE L'HIPPODROME, 80000 AMIENS;49,8982162;2,2668435
3652;STE DES COURSES D'AMIENS;99 AVENUE DE L'HIPPODROME, 80000 AMIENS;49,8982162;2,2668435
3718;LE SOMBRERO AMIENS;29 PLACE VOGEL, 80000 AMIENS;49,8976537;2,2959012
4410;CARREFOUR MARKET AMIENS;22 BIS RUE DU GENERAL LECLERC, 80000 AMIENS;49,8976477;2,2951689
3658;LA PICANORDIE;2 RUE JEAN JAURES, 80000 AMIENS;49,8975786;2,2878624
